Name,Time,Priority,Index
RecurrentTimeSyncEvent,1970-01-01 05:23:20.000,0.999000999000999,231
RecurrentTimeSyncEvent,1970-01-01 05:28:20.000,0.999000999000999,232
RecurrentTimeSyncEvent,1970-01-01 05:33:20.000,0.999000999000999,233
RecurrentTimeSyncEvent,1970-01-01 05:38:20.000,0.999000999000999,234
RecurrentTimeSyncEvent,1970-01-01 05:43:20.000,0.999000999000999,235
RecurrentTimeSyncEvent,1970-01-01 05:48:20.000,0.999000999000999,236
RecurrentTimeSyncEvent,1970-01-01 05:53:20.000,0.999000999000999,237
VehicleArrival,1970-01-01 05:54:04.800,0.8333333333333334,223
PassengerAlighting,1970-01-01 05:54:04.800,0.8333333333333334,239
VehicleAlighted,1970-01-01 05:54:04.800,0.8333333333333334,240
VehicleBoarding,1970-01-01 05:54:04.800,0.8333333333333334,241
PassengerRelease,1970-01-01 05:55:06.000,0.8333333333333334,34
Optimize,1970-01-01 05:55:06.000,0.9090909090909091,242
EnvironmentUpdate,1970-01-01 05:55:06.000,0.8333333333333334,243
PassengerAssignment,1970-01-01 05:55:06.000,0.8333333333333334,244
VehicleNotification,1970-01-01 05:55:06.000,0.8333333333333334,245
EnvironmentIdle,1970-01-01 05:55:06.000,0.8333333333333334,246
PassengerReady,1970-01-01 05:55:06.000,0.8333333333333334,247
VehicleBoarding,1970-01-01 05:55:06.000,0.8333333333333334,248
VehicleBoarding,1970-01-01 05:55:06.000,0.8333333333333334,249
PassengerToBoard,1970-01-01 05:55:06.000,0.8333333333333334,250
VehicleBoarded,1970-01-01 05:55:06.000,0.8333333333333334,251
VehicleBoarding,1970-01-01 05:55:06.000,0.8333333333333334,252
Vehicle Departure,1970-01-01 05:55:06.000,0.8333333333333334,253
RecurrentTimeSyncEvent,1970-01-01 05:58:20.000,0.999000999000999,238
RecurrentTimeSyncEvent,1970-01-01 06:03:20.000,0.999000999000999,255
RecurrentTimeSyncEvent,1970-01-01 06:08:20.000,0.999000999000999,256
RecurrentTimeSyncEvent,1970-01-01 06:13:20.000,0.999000999000999,257
VehicleArrival,1970-01-01 06:18:14.000,0.8333333333333334,254
PassengerAlighting,1970-01-01 06:18:14.000,0.8333333333333334,259
VehicleAlighted,1970-01-01 06:18:14.000,0.8333333333333334,260
VehicleBoarding,1970-01-01 06:18:14.000,0.8333333333333334,261
RecurrentTimeSyncEvent,1970-01-01 06:18:20.000,0.999000999000999,258
RecurrentTimeSyncEvent,1970-01-01 06:23:20.000,0.999000999000999,262
RecurrentTimeSyncEvent,1970-01-01 06:28:20.000,0.999000999000999,263
PassengerRelease,1970-01-01 06:32:20.000,0.8333333333333334,20
Optimize,1970-01-01 06:32:20.000,0.9090909090909091,265
EnvironmentUpdate,1970-01-01 06:32:20.000,0.8333333333333334,266
PassengerAssignment,1970-01-01 06:32:20.000,0.8333333333333334,267
VehicleNotification,1970-01-01 06:32:20.000,0.8333333333333334,268
